,filepath,superclass,label,split
34176,woodland/shrubwood/shrubwood(279).tif,woodland,shrubwood,test
34177,other_land/mountain/mountain(788).tif,other land,mountain,test
34178,woodland/mangrove/mangrove_618(377).tif,woodland,mangrove,test
34179,other_land/desert/desert(151).tif,other land,desert,test
34180,construction_land/storage_room/storage_room(8).tif,construction land,storage room,test
34181,woodland/natural_grassland/natural_grassland(12).tif,woodland,natural grassland,test
34182,woodland/sapling/sapling(1547).tif,woodland,sapling,test
34183,woodland/natural_grassland/natural_grassland(403).tif,woodland,natural grassland,test
34184,woodland/sapling/sapling(1084).tif,woodland,sapling,test
34185,other_land/sandbeach/sand_beach(275).tif,other land,sandbeach,test
34186,woodland/sparse_forest/sparse_forest(1148).tif,woodland,sparse forest,test
34187,transportation/avenue/avenue(199).tif,transportation,avenue,test
34188,construction_land/container/container(974).tif,construction land,container,test
34189,water_area/stream/stream(892).tif,water area,stream,test
34190,woodland/natural_grassland/natural_grassland(44).tif,woodland,natural grassland,test
34191,woodland/city_avenue/city_avenue(444).tif,woodland,city avenue,test
34192,woodland/shrubwood/shrubwood(288).tif,woodland,shrubwood,test
34193,water_area/stream/stream(70).tif,water area,stream,test
34194,woodland/shrubwood/shrubwood(766).tif,woodland,shrubwood,test
34195,construction_land/residents/residents(50).tif,construction land,residents,test
34196,woodland/forest/forest(1253).tif,woodland,forest,test
34197,water_area/sea/sea(1450).tif,water area,sea,test
34198,water_area/sea/sea(892).tif,water area,sea,test
34199,woodland/shrubwood/shrubwood(971).tif,woodland,shrubwood,test
34200,other_objects/town/town(620).tif,other objects,town,test
34201,other_land/desert/desert(1019).tif,other land,desert,test
34202,water_area/sea/sea(1454).tif,water area,sea,test
34203,construction_land/residents/residents(483).tif,construction land,residents,test
34204,construction_land/storage_room/storage_room(329).tif,construction land,storage room,test
34205,construction_land/container/container(470).tif,construction land,container,test
34206,transportation/bridge/bridge(31).tif,transportation,bridge,test
34207,other_land/mountain/mountain(103).tif,other land,mountain,test
34208,other_land/sandbeach/sand_beach(109).tif,other land,sandbeach,test
34209,other_land/desert/desert(1190).tif,other land,desert,test
34210,construction_land/grave/grave(313).tif,construction land,grave,test
34211,water_area/sea/sea(13).tif,water area,sea,test
34212,woodland/artificial_grassland/artificial_grassland(20).tif,woodland,artificial grassland,test
34213,transportation/avenue/avenue(264).tif,transportation,avenue,test
34214,construction_land/residents/residents(295).tif,construction land,residents,test
34215,transportation/fork_road/fork_road(357).tif,transportation,fork road,test
34216,other_objects/town/town(877).tif,other objects,town,test
34217,cultivated_land/dry_farm/dry_farm(741).tif,cultivated land,dry farm,test
34218,other_land/snow_mountain/snow_mountain(376).tif,other land,snow mountain,test
34219,transportation/mountain_road/mountain_road(654).tif,transportation,mountain road,test
34220,woodland/natural_grassland/natural_grassland(179).tif,woodland,natural grassland,test
34221,woodland/artificial_grassland/artificial_grassland(177).tif,woodland,artificial grassland,test
34222,other_objects/town/town(231).tif,other objects,town,test
34223,water_area/stream/stream(231).tif,water area,stream,test
34224,woodland/forest/forest(299).tif,woodland,forest,test
34225,woodland/natural_grassland/natural_grassland(98).tif,woodland,natural grassland,test
34226,water_area/sea/sea(792).tif,water area,sea,test
34227,water_area/river/river(464).tif,water area,river,test
34228,other_objects/town/town(1).tif,other objects,town,test
34229,other_land/mountain/mountain(208).tif,other land,mountain,test
34230,cultivated_land/green_farmland/green_farmland(231).tif,cultivated land,green farmland,test
34231,woodland/mangrove/mangrove_618(742).tif,woodland,mangrove,test
34232,woodland/artificial_grassland/artificial_grassland(63).tif,woodland,artificial grassland,test
34233,construction_land/container/container(612).tif,construction land,container,test
34234,construction_land/residents/residents(158).tif,construction land,residents,test
34235,transportation/turning_circle/turning_circle(46).tif,transportation,turning circle,test
34236,transportation/mountain_road/mountain_road(225).tif,transportation,mountain road,test
34237,cultivated_land/green_farmland/green_farmland(260).tif,cultivated land,green farmland,test
34238,woodland/forest/forest(924).tif,woodland,forest,test
34239,woodland/sparse_forest/sparse_forest(144).tif,woodland,sparse forest,test
34240,transportation/mountain_road/mountain_road(555).tif,transportation,mountain road,test
34241,woodland/city_green_tree/city_green_tree(129).tif,woodland,city green tree,test
34242,transportation/crossroads/crossroads(605).tif,transportation,crossroads,test
34243,other_objects/pipeline/pipeline(240).tif,other objects,pipeline,test
34244,water_area/stream/stream(428).tif,water area,stream,test
34245,transportation/mountain_road/mountain_road(445).tif,transportation,mountain road,test
34246,transportation/mountain_road/mountain_road(163).tif,transportation,mountain road,test
34247,transportation/rail/rail(308).tif,transportation,rail,test
34248,cultivated_land/green_farmland/green_farmland(394).tif,cultivated land,green farmland,test
34249,woodland/forest/forest(703).tif,woodland,forest,test
34250,woodland/shrubwood/shrubwood(105).tif,woodland,shrubwood,test
34251,transportation/highway/highway(118).tif,transportation,highway,test
34252,woodland/natural_grassland/natural_grassland(176).tif,woodland,natural grassland,test
34253,water_area/lakeshore/lakeshore(1045).tif,water area,lakeshore,test
34254,other_land/mountain/mountain(389).tif,other land,mountain,test
34255,construction_land/residents/residents(1256).tif,construction land,residents,test
34256,water_area/lakeshore/lakeshore(209).tif,water area,lakeshore,test
34257,transportation/overpass/overpass(293).tif,transportation,overpass,test
34258,woodland/natural_grassland/natural_grassland(249).tif,woodland,natural grassland,test
34259,other_objects/town/town(470).tif,other objects,town,test
34260,other_land/desert/desert(574).tif,other land,desert,test
34261,woodland/natural_grassland/natural_grassland(805).tif,woodland,natural grassland,test
34262,other_land/mountain/mountain(93).tif,other land,mountain,test
34263,cultivated_land/bare_land/bare_land(342).tif,cultivated land,bare land,test
34264,other_land/snow_mountain/snow_mountain(762).tif,other land,snow mountain,test
34265,cultivated_land/bare_land/bare_land(36).tif,cultivated land,bare land,test
34266,woodland/mangrove/mangrove_618(849).tif,woodland,mangrove,test
34267,woodland/river_protection_forest/river_protection_forest(196).tif,woodland,river protection forest,test
34268,construction_land/residents/residents(1139).tif,construction land,residents,test
34269,woodland/shrubwood/shrubwood(762).tif,woodland,shrubwood,test
34270,woodland/forest/forest(52).tif,woodland,forest,test
34271,cultivated_land/bare_land/bare_land(356).tif,cultivated land,bare land,test
34272,transportation/turning_circle/turning_circle(169).tif,transportation,turning circle,test
34273,other_land/snow_mountain/snow_mountain(356).tif,other land,snow mountain,test
34274,woodland/natural_grassland/natural_grassland(799).tif,woodland,natural grassland,test
34275,transportation/parkinglot/parkinglot(759).tif,transportation,parkinglot,test
34276,cultivated_land/green_farmland/green_farmland(130).tif,cultivated land,green farmland,test
34277,water_area/stream/stream(864).tif,water area,stream,test
34278,construction_land/city_building/city_building(793).tif,construction land,city building,test
34279,transportation/airport_runway/airport_runway(549).tif,transportation,airport runway,test
34280,other_objects/pipeline/pipeline(188).tif,other objects,pipeline,test
34281,woodland/artificial_grassland/artificial_grassland(275).tif,woodland,artificial grassland,test
34282,construction_land/residents/residents(312).tif,construction land,residents,test
34283,other_land/mountain/mountain(790).tif,other land,mountain,test
34284,transportation/marina/marina(146).tif,transportation,marina,test
34285,transportation/turning_circle/turning_circle(207).tif,transportation,turning circle,test
34286,woodland/city_avenue/city_avenue(134).tif,woodland,city avenue,test
34287,woodland/forest/forest(441).tif,woodland,forest,test
34288,woodland/sparse_forest/sparse_forest(189).tif,woodland,sparse forest,test
34289,woodland/city_avenue/city_avenue(169).tif,woodland,city avenue,test
34290,cultivated_land/green_farmland/green_farmland(129).tif,cultivated land,green farmland,test
34291,construction_land/residents/residents(1041).tif,construction land,residents,test
34292,water_area/hirst/hirst(881).tif,water area,hirst,test
34293,other_land/mountain/mountain(715).tif,other land,mountain,test
34294,woodland/sapling/sapling(645).tif,woodland,sapling,test
34295,woodland/shrubwood/shrubwood(676).tif,woodland,shrubwood,test
34296,cultivated_land/green_farmland/green_farmland(390).tif,cultivated land,green farmland,test
34297,water_area/lakeshore/lakeshore(40).tif,water area,lakeshore,test
34298,transportation/parkinglot/parkinglot(904).tif,transportation,parkinglot,test
34299,transportation/parkinglot/parkinglot(1056).tif,transportation,parkinglot,test
34300,water_area/stream/stream(847).tif,water area,stream,test
34301,transportation/fork_road/fork_road(321).tif,transportation,fork road,test
34302,other_land/snow_mountain/snow_mountain(707).tif,other land,snow mountain,test
34303,water_area/lakeshore/lakeshore(81).tif,water area,lakeshore,test
34304,cultivated_land/dry_farm/dry_farm(443).tif,cultivated land,dry farm,test
34305,water_area/lakeshore/lakeshore(262).tif,water area,lakeshore,test
34306,transportation/crossroads/crossroads(496).tif,transportation,crossroads,test
34307,other_land/desert/desert(1110).tif,other land,desert,test
34308,woodland/sapling/sapling(1535).tif,woodland,sapling,test
34309,transportation/bridge/bridge(348).tif,transportation,bridge,test
34310,woodland/sapling/sapling(1036).tif,woodland,sapling,test
34311,transportation/city_road/city_road(29).tif,transportation,city road,test
34312,woodland/sapling/sapling(770).tif,woodland,sapling,test
34313,other_land/mountain/mountain(12).tif,other land,mountain,test
34314,woodland/sapling/sapling(1326).tif,woodland,sapling,test
34315,other_objects/town/town(158).tif,other objects,town,test
34316,construction_land/residents/residents(740).tif,construction land,residents,test
34317,water_area/hirst/hirst(345).tif,water area,hirst,test
34318,construction_land/residents/residents(962).tif,construction land,residents,test
34319,woodland/forest/forest(363).tif,woodland,forest,test
34320,transportation/city_road/city_road(250).tif,transportation,city road,test
34321,construction_land/grave/grave(455).tif,construction land,grave,test
34322,cultivated_land/dry_farm/dry_farm(1338).tif,cultivated land,dry farm,test
34323,cultivated_land/green_farmland/green_farmland(518).tif,cultivated land,green farmland,test
34324,transportation/mountain_road/mountain_road(629).tif,transportation,mountain road,test
34325,transportation/mountain_road/mountain_road(232).tif,transportation,mountain road,test
34326,water_area/river/river(293).tif,water area,river,test
34327,construction_land/storage_room/storage_room(386).tif,construction land,storage room,test
